,t,x,y,vx,vy,s
1377,1334.0749019607845,380000,-978000,-575.5568237304688,-591.0108032226562,100.40162658691406
1378,1290.0,380000,-979500,-572.3638305664062,-594.038818359375,93.31941986083984
1379,1248.4085714285716,380000,-980000,-571.3096313476562,-595.7139282226562,98.5507354736328
1380,1266.3078571428573,380000,-980500,-570.0126953125,-598.6182250976562,97.73194885253906
1381,1385.6854545454546,380000,-981000,-568.8010864257812,-599.7315673828125,89.4250259399414
1382,1338.98,380000,-981500,-568.514892578125,-600.6350708007812,80.88685607910156
1383,900.33,380000,-983500,-567.1654663085938,-600.1039428710938,71.5822982788086
1384,861.7666666666667,380000,-984000,-567.606689453125,-601.001220703125,69.3382339477539
1385,1270.1464705882354,380000,-984500,-568.1005859375,-602.6069946289062,68.57298278808594
1386,1211.048888888889,380000,-985500,-563.1983032226562,-603.4347534179688,88.33721923828125
1387,1242.7076923076925,380000,-986000,-560.56640625,-604.953125,93.90821075439452
1388,1273.8625,380000,-986500,-558.9315185546875,-606.763427734375,88.36470031738281
1389,888.9449999999999,380000,-991000,-496.4783020019531,-570.130126953125,51.09673690795898
1390,882.4847826086957,380000,-991500,-472.4732971191406,-550.479248046875,47.01525115966797
1391,410.4325,380500,-820000,-1.862659811973572,2.7182507514953613,1742.1070556640625
1392,230.288,380500,-820500,-2.320305824279785,2.1284334659576416,1739.3726806640625
1393,153.6475,380500,-821000,-2.1614019870758057,1.657894492149353,1738.410400390625
1394,1066.6325,380500,-857500,12.942310333251951,0.7967066168785095,1495.2191162109375
1395,1086.576,380500,-858000,15.00852394104004,1.1257559061050415,1493.0433349609375
1396,252.9390909090909,380500,-928500,-1.9897161722183228,0.528426468372345,1606.416015625
1397,293.0577272727273,380500,-929000,-0.3336780667304992,0.7188449501991272,1593.0374755859375
1398,368.2066666666667,380500,-929500,0.8349334597587585,1.1012012958526611,1589.5697021484375
1399,309.9631818181818,380500,-930000,2.003329038619995,0.7715762257575989,1580.6019287109375
1400,190.91884615384615,380500,-930500,3.0664241313934326,0.4657398462295532,1573.3150634765625
1401,194.06000000000003,380500,-931000,3.359025001525879,0.9751514196395874,1568.5806884765625
1402,459.0621052631579,380500,-962000,-126.77066040039062,-179.80984497070312,178.66966247558594
1403,388.2442857142857,380500,-962500,-172.12042236328125,-244.7530975341797,167.18658447265625
1404,838.962,380500,-963000,-214.55218505859372,-293.5350646972656,154.1309356689453
1405,964.1433333333332,380500,-963500,-251.4367828369141,-334.2260131835937,145.5625457763672
1406,946.4,380500,-964500,-358.1967468261719,-458.2290649414063,137.3539276123047
1407,999.922,380500,-965000,-389.0992431640625,-489.7365417480469,129.5584259033203
1408,1092.388888888889,380500,-965500,-415.7060241699219,-512.5821533203125,122.7616195678711
1409,1127.298076923077,380500,-966000,-437.1318054199219,-530.3970336914062,116.89505767822266
1410,1181.2916666666667,380500,-966500,-452.1643676757813,-540.6555786132812,105.54698944091795
1411,1167.2463636363636,380500,-967000,-463.1491394042969,-548.1431884765625,105.52909088134766
1412,1173.661904761905,380500,-969000,-507.6719970703125,-558.715576171875,81.64540100097656
1413,1155.9542857142858,380500,-969500,-514.00439453125,-559.287353515625,76.68840789794922
1414,1264.765,380500,-972000,-541.7725219726562,-568.8317260742188,90.57669067382812
1415,1247.753333333333,380500,-972500,-546.0528564453125,-570.7921142578125,90.70720672607422
1416,1312.794705882353,380500,-975000,-565.76513671875,-581.1752319335938,84.52775573730469
1417,1289.9695454545456,380500,-975500,-568.5494995117188,-583.0179443359375,89.84516143798828
1418,1291.6522,380500,-976000,-571.9595336914062,-585.2291259765625,92.60301208496094
1419,1297.0798245614037,380500,-976500,-574.921142578125,-586.8391723632812,92.5079574584961
1420,1306.9708333333333,380500,-977000,-575.5405883789062,-588.8204345703125,100.1490249633789
1421,1359.0045454545457,380500,-977500,-577.5735473632812,-593.8134155273438,103.21788787841795
1422,1331.76,380500,-978000,-574.453857421875,-596.856689453125,102.1411590576172
1423,1361.1857142857143,380500,-978500,-572.6199340820312,-598.0006103515625,98.25139617919922
1424,1349.95,380500,-979000,-571.7940673828125,-598.05126953125,98.5267105102539
1425,1282.067118644068,380500,-979500,-571.5665893554688,-598.8340454101562,101.1316146850586
1426,1254.552,380500,-980000,-570.1585083007812,-600.949462890625,101.95569610595705
1427,1385.162972972973,380500,-980500,-568.4382934570312,-602.0402221679688,91.95936584472656
1428,1375.610294117647,380500,-981000,-567.5702514648438,-602.6600952148438,82.60574340820312
1429,830.55,380500,-983000,-566.8861694335938,-601.3479614257812,71.26478576660156
1430,870.9571428571428,380500,-983500,-567.2853393554688,-602.18212890625,69.26522827148438
1431,1262.1823529411763,380500,-984500,-566.8699951171875,-604.7765502929688,77.42723083496094
1432,1296.9614285714283,380500,-985500,-561.697021484375,-605.6836547851562,96.05518341064452
1433,1227.7854166666666,380500,-986000,-560.0769653320312,-606.5955200195312,92.51412963867188
1434,1180.92,380500,-986500,-557.3294677734375,-605.8546142578125,88.22514343261719
1435,870.8666666666667,380500,-990500,-497.78021240234375,-569.6355590820312,49.52883529663086
1436,880.9338095238096,380500,-991000,-486.6921081542969,-559.3501586914062,47.686824798583984
1437,217.59909090909093,381000,-1000000,-3.88908314704895,-4.368439197540283,1100.81884765625
1438,193.09916666666663,381000,-821000,-1.5201990604400637,-0.075361356139183,1768.4423828125
1439,218.165,381000,-821500,-1.727468729019165,1.294400930404663,1768.7166748046875
1440,132.7,381000,-822000,-1.8885412216186523,1.5073328018188477,1756.291259765625
1441,1059.395,381000,-857500,13.524431228637695,0.8968465924263,1482.783935546875
1442,0.2433333333333333,381000,-926000,-3.5666728019714355,3.7941741943359375,1631.6517333984375
1443,0.1066666666666666,381000,-926500,-3.501586675643921,2.646337985992432,1740.6949462890625
1444,50.26846153846154,381000,-927000,-2.591326713562012,1.683076024055481,1667.031494140625
1445,151.61380952380952,381000,-927500,-2.313339710235596,1.237467885017395,1636.328125
1446,173.5596,381000,-928000,-2.717895984649658,0.3802106082439422,1620.088134765625
1447,207.38333333333333,381000,-928500,-3.053292989730835,0.5110558867454529,1605.55859375
1448,588.08,381000,-961000,-97.83013153076172,-127.3281707763672,189.57530212402344
1449,557.9460869565218,381000,-961500,-138.53201293945312,-187.6371612548828,186.90985107421875
1450,509.56,381000,-962000,-178.08827209472656,-246.44528198242188,182.59425354003903
1451,1107.2875,381000,-965000,-410.7431640625,-506.81390380859375,137.03903198242188
1452,1135.2721428571429,381000,-965500,-431.3772888183594,-527.2764282226562,130.4253692626953
1453,1204.648,381000,-966000,-445.6543884277344,-539.63818359375,124.53827667236328
1454,1198.4062068965518,381000,-966500,-456.2483215332031,-549.36474609375,120.85877227783205
1455,1155.224,381000,-968000,-484.2644958496094,-562.7500610351562,96.91502380371094
1456,1157.095,381000,-968500,-493.3336486816406,-563.6405029296875,87.47859954833984
1457,1199.396,381000,-969000,-506.7945556640625,-565.8086547851562,80.64482116699219
1458,1172.919375,381000,-969500,-512.80615234375,-565.9404296875,78.69194793701172
1459,1265.6273333333334,381000,-971500,-536.237548828125,-572.1720581054688,89.17494201660156
1460,1266.305,381000,-972000,-540.9781494140625,-574.1198120117188,92.73924255371094
1461,1273.1276923076923,381000,-972500,-544.7776489257812,-575.79443359375,97.33765411376952
1462,1287.108,381000,-973000,-547.8402709960938,-577.0454711914062,95.58511352539062
1463,1318.4166666666667,381000,-975000,-565.3134765625,-584.7122192382812,91.7912368774414
1464,1318.6186046511627,381000,-975500,-566.9556884765625,-585.9908447265625,93.12609100341795
1465,1298.232978723404,381000,-976000,-570.3101806640625,-587.7069091796875,96.59674835205078
1466,1361.452142857143,381000,-976500,-572.3776245117188,-589.5570678710938,103.1455307006836
1467,1373.3064705882352,381000,-977000,-573.0316162109375,-592.8665161132812,103.95294952392578
1468,1400.16,381000,-978500,-571.6194458007812,-601.0639038085938,98.16551208496094
1469,1400.6826984126983,381000,-979000,-570.8695678710938,-601.9562377929688,105.10884857177734
1470,1467.13,381000,-979500,-569.9501953125,-603.4819946289062,101.41720581054688
1471,1411.5164285714286,381000,-980000,-567.8413696289062,-604.4234619140625,93.58162689208984
1472,1374.3466666666666,381000,-980500,-565.9439697265625,-604.7930908203125,84.90029907226562
1473,821.26,381000,-982500,-564.502197265625,-601.1689453125,74.10774230957031
1474,1173.845454545455,381000,-983000,-565.2406005859375,-601.1361694335938,69.6168212890625
1475,1262.83875,381000,-984000,-566.3346557617188,-604.669921875,78.89803314208984
1476,1270.5467857142855,381000,-984500,-564.576171875,-605.80517578125,91.00020599365234
1477,1289.9014285714286,381000,-985000,-561.7522583007812,-606.354248046875,94.22716522216795
1478,1290.75,381000,-985500,-560.0786743164062,-607.0652465820312,92.39009857177734
1479,1155.2583333333334,381000,-986500,-556.3433837890625,-604.9373779296875,86.53826904296875
1480,1129.8375,381000,-987000,-550.8953247070312,-601.4293212890625,78.39279174804688
1481,917.26,381000,-990000,-501.54345703125,-568.1392822265625,52.03401947021485
1482,901.7119047619047,381000,-990500,-486.3772277832031,-551.4400634765625,47.97590637207031
1483,235.289,381500,-1000000,-3.477385997772217,3.981879711151123,1091.51953125
1484,199.8205263157895,381500,-822000,-1.268757462501526,1.197911024093628,1788.6971435546875
1485,261.2838461538462,381500,-822500,-1.867156147956848,1.006542444229126,1789.039306640625
1486,1090.165,381500,-857000,11.2459716796875,-0.1740355938673019,1471.5723876953125
1487,239.4416666666667,381500,-877500,-1.8959689140319824,1.5008620023727417,1659.2799072265625
1488,316.4507142857143,381500,-878000,-1.8327492475509644,1.5893573760986328,1700.660400390625
1489,363.49,381500,-878500,-0.6627315282821655,0.9371961355209352,1672.9395751953125
1490,117.26399999999998,381500,-923500,-2.381164312362671,0.5912635922431946,1562.28515625
1491,224.10692307692307,381500,-924000,-2.2146127223968506,1.968424081802368,1546.75390625
1492,299.1958333333333,381500,-924500,-1.7221814393997192,3.0444610118865967,1539.822021484375
1493,88.6925,381500,-925000,-1.834995985031128,4.683616638183594,1548.1259765625
1494,0.055,381500,-925500,-3.2410590648651123,4.893860340118408,1565.275146484375
1495,0.18,381500,-926000,-4.590172290802002,3.0555450916290283,1696.027099609375
1496,637.1346153846154,381500,-960500,-113.03820037841795,-142.3738250732422,189.30422973632807
1497,602.4065,381500,-961000,-151.24159240722656,-196.2533264160156,190.62876892089844
1498,1102.503333333333,381500,-964000,-356.046142578125,-441.1122131347656,155.8361358642578
1499,1129.4558064516127,381500,-964500,-407.46478271484375,-498.4813537597656,149.72882080078125
1500,1187.2205405405405,381500,-965000,-425.8507080078125,-520.2464599609375,145.324951171875
1501,1235.888333333333,381500,-965500,-439.4101257324219,-534.8819580078125,142.04721069335938
1502,1225.9833333333331,381500,-966000,-449.7388305664063,-547.6007080078125,135.3634490966797
1503,1189.1390476190477,381500,-966500,-458.2742919921875,-558.423095703125,125.3324203491211
1504,1164.314,381500,-967500,-475.3107299804688,-570.0675659179688,108.94905853271484
1505,1161.3623529411764,381500,-968000,-484.0599670410156,-570.94775390625,94.6248016357422
1506,1154.7584615384617,381500,-969500,-512.66796875,-572.1654663085938,82.38490295410156
1507,1220.83125,381500,-970000,-518.1109008789062,-573.0592041015625,82.56272888183594
1508,1260.6947368421054,381500,-971000,-529.8414916992188,-576.2754516601562,88.64959716796875
1509,1262.9,381500,-971500,-534.962158203125,-577.53564453125,88.4411849975586
1510,1298.0766666666668,381500,-973000,-546.6710205078125,-581.749755859375,99.09056091308594
1511,1328.78375,381500,-973500,-553.9976196289062,-583.718994140625,96.8695068359375
1512,1333.9078378378376,381500,-974500,-562.2804565429688,-587.196533203125,91.66007995605467
1513,1321.1417721518987,381500,-975000,-564.6865844726562,-588.6097412109375,97.64803314208984
1514,1324.506666666667,381500,-975500,-566.3192749023438,-589.8727416992188,99.57681274414062
1515,1396.2114285714283,381500,-976000,-568.0247802734375,-591.5000610351562,105.44830322265624
1516,1372.4157142857143,381500,-976500,-569.09521484375,-593.4168701171875,105.95260620117188
1517,1265.8532,381500,-978000,-571.3486938476562,-602.6771240234375,94.84475708007812
1518,1300.0723076923075,381500,-978500,-570.160888671875,-604.4390258789062,106.28440856933594
1519,1453.111304347826,381500,-979000,-569.2249145507812,-605.8568725585938,104.67987060546876
1520,1443.0390384615384,381500,-979500,-567.521484375,-607.2197265625,94.64764404296876
1521,1397.59,381500,-980000,-564.988037109375,-607.5003051757812,87.10266876220703
1522,870.7400000000001,381500,-981500,-561.98291015625,-606.1240844726562,83.96199035644531
1523,942.9608333333334,381500,-982000,-562.4298095703125,-606.4952392578125,77.163818359375
1524,1230.1813636363638,381500,-982500,-564.167236328125,-604.1725463867188,71.17050170898438
1525,1258.2563636363636,381500,-983000,-564.5428466796875,-604.4198608398438,72.15050506591797
1526,1261.1044444444444,381500,-983500,-564.4209594726562,-604.4462280273438,79.32498931884766
1527,1264.3970731707316,381500,-984000,-563.4741821289062,-604.9740600585938,93.59674835205078
1528,1321.95,381500,-984500,-561.4557495117188,-605.9098510742188,96.31060791015624
1529,1284.954,381500,-985000,-559.5602416992188,-607.307861328125,95.2921142578125
1530,1122.8681818181817,381500,-987000,-548.7674560546875,-598.039794921875,72.85482025146484
1531,926.52375,381500,-989500,-503.4616394042969,-564.7893676757812,53.93601989746094
1532,922.9266666666668,381500,-990000,-486.2555541992188,-543.575927734375,49.85677337646485
1533,115.84428571428572,381500,-999000,-3.3928892612457275,6.414964199066162,1074.02099609375
1534,202.085,381500,-999500,-4.076452732086182,4.160431385040283,1094.6075439453125
1535,255.95285714285717,382000,-822500,-1.487926959991455,0.621482253074646,1796.7021484375
1536,104.05111111111113,382000,-823000,-2.34672212600708,1.4356757402420044,1797.76708984375
1537,0.01,382000,-823500,-3.1957554817199707,1.800724744796753,1767.5721435546875
1538,1159.79,382000,-857000,11.466090202331545,-0.2603154182434082,1472.37255859375
1539,85.94857142857143,382000,-876500,-2.72429633140564,1.4768078327178955,1699.3421630859375
1540,179.89769230769232,382000,-877000,-2.3670108318328857,1.8580074310302732,1655.0870361328125
1541,215.3673333333333,382000,-877500,-2.296682834625244,2.093806743621826,1641.5599365234375
1542,350.6166666666666,382000,-878500,-0.3571971356868744,0.6090164184570312,1642.7947998046875
1543,327.7435294117647,382000,-879000,0.1258638948202133,1.7255916595458984,1635.2918701171875
1544,316.4765,382000,-879500,-0.4778415560722351,2.8575332164764404,1634.5855712890625
1545,286.1665,382000,-880000,-2.299546957015991,3.056854009628296,1637.9964599609375
1546,278.45125,382000,-880500,-3.3980987071990967,2.4704668521881104,1640.2369384765625
1547,303.445,382000,-881000,-2.522763967514038,1.1828407049179075,1656.2073974609375
1548,371.2447826086956,382000,-881500,-1.7218204736709597,0.7246607542037964,1656.9483642578125
1549,368.0905882352941,382000,-882000,-1.0341156721115112,1.608246684074402,1651.3751220703125
1550,312.79,382000,-882500,-1.231145262718201,2.4697272777557373,1648.508056640625
1551,0.115,382000,-921500,1.7566865682601929,1.2162433862686155,1640.0833740234375
1552,0.31,382000,-922000,-2.0471436977386475,-0.4588635265827179,1587.3546142578125
1553,73.37666666666667,382000,-922500,-2.254687786102295,-1.0119218826293943,1540.8458251953125
1554,87.50941176470589,382000,-923000,-2.866638660430908,-0.2550666034221649,1545.6290283203125
1555,92.14666666666666,382000,-923500,-2.094478130340576,0.7347162961959839,1557.3367919921875
1556,530.833,382000,-959500,-35.143070220947266,-46.48004913330078,193.6232147216797
1557,573.3484210526316,382000,-960000,-128.29420471191406,-159.4934844970703,193.5430450439453
1558,619.7695454545454,382000,-960500,-163.94845581054688,-206.57493591308597,192.9079132080078
1559,856.775737704918,382000,-961000,-195.23182678222656,-249.8290863037109,189.55743408203125
1560,992.063125,382000,-961500,-225.633056640625,-291.6831970214844,186.26759338378903
1561,1123.821875,382000,-963500,-351.9545288085937,-440.4083251953125,170.72479248046875
1562,1159.8796153846154,382000,-964000,-381.1369934082031,-467.3395690917969,164.77011108398438
1563,1212.172142857143,382000,-964500,-420.911865234375,-510.0350341796875,161.2340545654297
1564,1257.118780487805,382000,-965500,-443.9442138671875,-542.4156494140625,146.33741760253906
1565,1242.4422222222222,382000,-966000,-452.0799560546875,-556.8197021484375,139.2671661376953
1566,1180.9722222222222,382000,-967000,-467.1466064453125,-575.0084228515625,122.0938949584961
1567,1166.9016666666666,382000,-967500,-474.274169921875,-578.1522216796875,112.6131820678711
1568,1248.8691304347826,382000,-970000,-516.9794921875,-579.12353515625,84.35832214355469
1569,1254.82,382000,-970500,-522.3167114257812,-581.0514526367188,88.02949523925781
1570,1258.1833333333334,382000,-971000,-528.7291870117188,-582.3314208984375,91.43993377685548
1571,1359.575882352941,382000,-973500,-553.6220703125,-588.3323364257812,93.32817840576172
1572,1360.66,382000,-974000,-558.0264282226562,-590.1253662109375,96.7740249633789
1573,1327.665205479452,382000,-974500,-561.41015625,-591.1965942382812,99.84799194335938
1574,1343.9422222222222,382000,-975000,-563.4575805664062,-592.6448974609375,101.28723907470705
1575,1391.4122222222222,382000,-975500,-564.8037719726562,-594.8909301757812,107.8849105834961
1576,1434.878260869565,382000,-976000,-565.6910400390625,-596.6483154296875,108.17350769042967
1577,1465.188571428571,382000,-976500,-566.2804565429688,-598.7070922851562,105.50527954101562
1578,1312.7874285714286,382000,-977500,-566.8272705078125,-603.3944091796875,97.55913543701172
1579,1274.6436363636362,382000,-978000,-568.5955810546875,-607.2080688476562,102.87200927734376
1580,1093.8807142857142,382000,-978500,-568.0614624023438,-609.3230590820312,100.5649185180664
1581,1241.036,382000,-979000,-566.211181640625,-610.7269287109375,90.15316772460938
1582,1521.5052380952382,382000,-979500,-563.7401733398438,-612.0154418945312,87.65925598144531
1583,917.2683333333332,382000,-981000,-561.3536376953125,-610.1567993164062,86.39482116699219
1584,872.0314285714286,382000,-981500,-562.1565551757812,-609.75390625,80.60272216796875
1585,1279.01,382000,-982000,-562.4129028320312,-608.3011474609375,75.62654113769531
1586,1294.8075,382000,-983000,-562.7977294921875,-606.9658813476562,84.84100341796875
1587,1271.7514285714287,382000,-983500,-561.16015625,-606.3637084960938,96.79570770263672
1588,1368.7485714285715,382000,-984000,-559.347412109375,-606.0794677734375,99.1352081298828
1589,1368.8555555555556,382000,-984500,-558.3871459960938,-606.80712890625,96.64112091064452
1590,1111.64,382000,-987000,-544.7172241210938,-593.0816040039062,71.8525390625
1591,1090.9384210526316,382000,-987500,-535.831787109375,-586.7830200195312,68.31637573242188
1592,941.2792307692308,382000,-989000,-503.4494018554688,-550.9571533203125,58.005638122558594
1593,933.2257142857144,382000,-989500,-481.7231750488281,-532.1242065429688,55.31515121459961
1594,70.97423076923077,382000,-998500,0.9025060534477234,7.2555341720581055,970.2891235351562
1595,83.32285714285715,382000,-999000,-0.2576725780963897,7.818495750427246,1041.7457275390625
1596,1121.89,382500,-856500,7.195841312408447,-0.5917161703109741,1467.8465576171875
1597,138.25,382500,-875500,-2.4407951831817627,1.5357987880706787,1646.21044921875
1598,114.192,382500,-876000,-3.520838022232056,0.8943489193916321,1729.53662109375
1599,96.875,382500,-876500,-3.3778786659240723,1.955042839050293,1697.658447265625
1600,277.85400000000004,382500,-882500,-0.4615737497806549,1.7742518186569214,1622.6519775390625
1601,233.66304347826087,382500,-883000,-0.4068335890769958,2.1898961067199707,1612.9644775390625
1602,367.42375,382500,-919000,9.67175006866455,6.13380241394043,1565.8035888671875
1603,373.6930434782609,382500,-919500,6.740697383880615,5.014240741729736,1569.0748291015625
1604,340.87807692307695,382500,-920000,2.748713254928589,3.78205156326294,1578.85302734375
1605,285.8476923076923,382500,-920500,2.713674783706665,3.613436698913574,1585.49755859375
1606,85.10588235294118,382500,-921000,3.320806741714477,2.876981019973755,1592.6846923828125
1607,527.0704347826087,382500,-959000,-51.18867874145508,-59.19921875,195.00698852539065
1608,590.2035849056604,382500,-959500,-98.20831298828124,-115.63815307617188,194.0657501220703
1609,683.3213333333333,382500,-960000,-175.89096069335938,-221.12026977539065,194.0427398681641
1610,980.365,382500,-961000,-231.8900146484375,-293.6061096191406,188.4040069580078
1611,1022.6023255813952,382500,-961500,-260.3616027832031,-329.3095397949219,187.25921630859372
1612,1101.65,382500,-962000,-288.7699279785156,-367.7448120117188,187.5054931640625
1613,1151.875,382500,-962500,-317.1187438964844,-400.906982421875,183.4522247314453
1614,1142.740476190476,382500,-963000,-347.9443054199219,-433.5178527832031,181.94456481933597
1615,1228.54,382500,-963500,-375.5908203125,-460.8266906738281,177.1864013671875
1616,1233.294,382500,-964000,-398.60845947265625,-483.5312194824219,174.9497833251953
1617,1295.61,382500,-965000,-440.2101135253906,-535.149169921875,161.6222381591797
1618,1288.8735714285715,382500,-965500,-447.3502197265625,-550.9306640625,152.8168487548828
1619,1213.898064516129,382500,-966000,-453.0745544433594,-565.7293701171875,149.71392822265625
1620,1177.2958974358974,382500,-966500,-459.8585815429688,-577.1480712890625,136.178466796875
1621,1182.24,382500,-967000,-466.5874633789063,-583.3076171875,124.74494934082033
1622,1166.755,382500,-967500,-474.1504211425781,-585.3441772460938,112.76887512207033
1623,1213.1266666666668,382500,-969500,-509.784912109375,-583.5987548828125,85.76506042480469
1624,1228.8961904761904,382500,-970000,-515.0639038085938,-584.6380004882812,89.06884765625
1625,1311.567142857143,382500,-970500,-521.958740234375,-587.3895874023438,93.1922836303711
1626,1387.27,382500,-973000,-545.5526123046875,-590.6712036132812,97.20970916748048
1627,1366.2377647058825,382500,-973500,-553.4443359375,-592.84228515625,103.16224670410156
1628,1365.3513513513512,382500,-974000,-557.1456298828125,-593.8436279296875,102.8763656616211
1629,1415.397,382500,-974500,-560.1305541992188,-595.0575561523438,103.81916046142578
1630,1420.827619047619,382500,-975000,-561.9539794921875,-597.3754272460938,111.2672882080078
1631,1391.4833333333331,382500,-975500,-563.1800537109375,-599.2041625976562,111.77760314941406
1632,1446.4986666666666,382500,-976500,-563.8434448242188,-604.0927734375,105.86383056640624
1633,1310.3139130434784,382500,-977000,-565.9480590820312,-606.1586303710938,103.95774841308594
1634,1299.6616,382500,-977500,-567.1610717773438,-608.1472778320312,108.70782470703124
1635,1168.7561904761906,382500,-978000,-565.5691528320312,-611.6228637695312,100.6299285888672
1636,1107.5183333333332,382500,-978500,-564.285888671875,-614.4332275390625,85.25621032714844
1637,1436.8090909090909,382500,-980000,-559.0481567382812,-615.6549072265625,93.10614013671876
1638,990.4125,382500,-980500,-558.0760498046875,-613.0033569335938,88.43353271484375
1639,949.4663636363636,382500,-981000,-557.759033203125,-609.70458984375,83.95413208007812
1640,1344.5306666666663,382500,-982500,-560.7592163085938,-610.3241577148438,88.1799545288086
1641,1350.8692592592593,382500,-983000,-559.3751831054688,-610.319580078125,101.3671875
1642,1395.1165853658536,382500,-983500,-557.4135131835938,-609.0126342773438,102.77279663085938
1643,1398.8063636363638,382500,-984000,-555.9945678710938,-608.246337890625,98.24227142333984
1644,1068.736666666667,382500,-987500,-528.6246948242188,-575.512939453125,64.83092498779297
1645,1037.483076923077,382500,-988000,-517.3790893554688,-564.8480224609375,63.70084762573242
1646,968.4955555555556,382500,-988500,-500.5436096191406,-540.8773803710938,62.892520904541016
1647,953.3777777777776,382500,-989000,-474.2818298339844,-503.9768371582031,67.07135009765625
1648,68.04428571428572,383000,-824500,-2.451876163482666,0.4879125952720642,1591.568603515625
1649,120.73125,383000,-825000,2.177263736724853,2.837113380432129,1618.6260986328125
1650,1051.19,383000,-856500,6.793615818023682,-0.5749511122703552,1464.538330078125
1651,126.37,383000,-874500,-1.6079353094100952,2.3039679527282715,1603.2384033203125
1652,141.8075,383000,-875000,-2.339083433151245,2.1889564990997314,1591.0572509765625
1653,148.94181818181818,383000,-875500,-2.7719883918762207,1.6257438659667969,1597.65625
1654,209.97,383000,-883000,-0.3001620769500732,1.8092659711837769,1593.884521484375
1655,218.52185185185184,383000,-883500,-2.634054183959961,3.0908522605896,1587.1614990234375
1656,231.24529411764703,383000,-884000,-2.3538501262664795,3.115246057510376,1603.5045166015625
1657,331.469375,383000,-916500,18.341480255126957,3.5404515266418457,1424.17333984375
1658,282.42136363636365,383000,-917000,11.92690658569336,4.7724456787109375,1442.9033203125
1659,255.515,383000,-917500,5.2945556640625,4.802082538604736,1499.30078125
1660,231.47125000000003,383000,-918000,5.130782604217529,4.401163578033447,1487.376708984375
1661,291.8990909090909,383000,-918500,9.535593032836914,5.220132827758789,1508.1531982421875
1662,343.59,383000,-919000,13.43678379058838,7.006552696228027,1512.0604248046875
1663,560.096,383000,-958500,-59.197174072265625,-73.25737762451172,209.6961975097656
1664,567.1448648648649,383000,-959000,-112.55814361572266,-135.2066192626953,210.40106201171875
1665,688.3738461538462,383000,-959500,-158.95181274414062,-194.3769073486328,204.90562438964844
1666,1078.921,383000,-961500,-290.410888671875,-366.2070007324219,192.0269317626953
1667,1207.9017647058824,383000,-962000,-317.2952880859375,-396.8793029785156,189.8310089111328
1668,1214.6437037037035,383000,-962500,-346.0652160644531,-429.2929382324219,185.7753448486328
1669,1293.2738095238096,383000,-963000,-372.5061645507813,-457.746826171875,187.3592987060547
1670,1275.486,383000,-963500,-394.21490478515625,-478.1437683105469,185.9120178222656
1671,1309.9857692307692,383000,-965000,-445.0129699707031,-542.7507934570312,174.51004028320312
1672,1215.3033333333333,383000,-965500,-450.4205932617188,-559.36767578125,166.2199249267578
1673,1191.1360869565217,383000,-966000,-455.4054870605469,-575.4156494140625,159.04493713378906
1674,1181.9638709677415,383000,-966500,-460.9236755371094,-585.9486083984375,143.01553344726562
1675,1163.03125,383000,-967000,-466.9154357910156,-590.8701782226562,128.4376220703125
1676,1147.8226666666667,383000,-967500,-474.6344909667969,-591.7684326171875,114.4989013671875
1677,1201.4428571428573,383000,-968000,-482.2837524414063,-591.0059814453125,105.85810089111328
1678,1202.871,383000,-969000,-502.17138671875,-588.5503540039062,89.1604232788086
1679,1209.32375,383000,-969500,-507.81549072265625,-589.4255981445312,89.13006591796875
1680,1329.797142857143,383000,-970500,-522.217041015625,-593.457763671875,97.45250701904295
1681,1348.202142857143,383000,-971000,-527.2749633789062,-593.754638671875,100.98878479003906
1682,1397.65,383000,-972500,-541.50244140625,-595.3453979492188,98.27965545654295
1683,1367.3999009900992,383000,-973000,-545.6700439453125,-596.0667724609375,108.04478454589844
1684,1354.8932258064517,383000,-973500,-552.8734130859375,-597.8668212890625,108.1303482055664
1685,1431.554615384615,383000,-974000,-556.324951171875,-598.9605712890625,107.37371826171876
1686,1465.5936842105264,383000,-974500,-558.5677490234375,-600.45361328125,112.61811065673828
1687,1569.55,383000,-975000,-560.2918701171875,-602.5816650390625,114.13349151611328
1688,1293.85625,383000,-976000,-561.2864990234375,-607.0258178710938,111.41614532470705
1689,1281.8963265306122,383000,-976500,-562.245849609375,-608.9695434570312,107.5484390258789
1690,1256.80625,383000,-977000,-563.3915405273438,-610.4196166992188,109.70872497558594
1691,1346.9171875,383000,-977500,-563.927978515625,-612.0046997070312,100.62360382080078
1692,1524.5907692307692,383000,-978000,-561.2530517578125,-616.7767944335938,87.02935791015625
1693,1463.7528571428572,383000,-979500,-553.7078247070312,-616.4789428710938,92.42186737060548
1694,1263.7826190476192,383000,-980000,-554.3071899414062,-617.3206787109375,90.38317108154295
1695,1336.799523809524,383000,-980500,-554.5526123046875,-614.3123779296875,87.46685791015625
1696,1365.1583333333333,383000,-981000,-555.61328125,-612.0348510742188,80.69961547851562
1697,1348.514705882353,383000,-981500,-558.0277099609375,-613.5765380859375,77.07976531982422
1698,1367.8892105263158,383000,-982000,-557.880859375,-612.3652954101562,88.18477630615234
1699,1363.1239393939393,383000,-982500,-556.1052856445312,-614.6849975585938,102.43834686279295
1700,1357.0835000000002,383000,-983000,-554.78515625,-614.3671875,103.8583526611328
1701,1126.1575,383000,-986000,-547.4694213867188,-598.299072265625,72.1039047241211
