,center_index,t_mean,t_std,t_count,t_sem,t_sem_check,x,y
6790,421500_-853500,1346.634705882353,2.541326222779727,17,0.6163621438631042,0.6163621438631042,421500,-853500
6791,421500_-854000,1315.701111111111,14.83729477835734,18,3.4971839174134094,3.4971839174134094,421500,-854000
6792,421500_-854500,1192.8082352941176,60.756747283253915,17,14.735675677518513,14.735675677518513,421500,-854500
6793,421500_-855000,1047.7714285714285,30.180697710386262,7,11.407231505156934,11.407231505156934,421500,-855000
6794,421500_-882000,1723.0122222222224,30.324518822729306,18,7.147557631923665,7.147557631923665,421500,-882000
6795,421500_-882500,1638.6194736842106,22.131128774165838,19,5.0772291491091615,5.0772291491091615,421500,-882500
6796,421500_-884500,1519.6033333333335,33.48727993801607,18,7.893027575887799,7.893027575887799,421500,-884500
6797,421500_-889500,1361.08,,1,,,421500,-889500
6798,421500_-890000,1320.618947368421,17.01105424215652,38,2.7595573940951175,2.7595573940951175,421500,-890000
6799,421500_-890500,1326.232,25.077238944976454,30,4.578456483370219,4.578456483370219,421500,-890500
6800,421500_-891000,1366.9441176470589,1.216218827059553,17,0.29497639340184445,0.29497639340184445,421500,-891000
6801,421500_-891500,1346.244705882353,23.180568672286515,17,5.622113711630649,5.622113711630649,421500,-891500
6802,421500_-897000,1528.905294117647,8.520433614000314,17,2.066508692152148,2.066508692152148,421500,-897000
6803,421500_-897500,1598.0627272727272,6.818643693446773,11,2.0558984282078248,2.0558984282078248,421500,-897500
6804,421500_-898000,1577.2183333333332,4.144629764207219,18,0.9768986039261756,0.9768986039261756,421500,-898000
6805,421500_-898500,1591.5788888888887,11.266435256934244,18,2.655524256659136,2.655524256659136,421500,-898500
6806,421500_-899000,1618.1171428571429,4.482513113145744,7,1.6942307065670816,1.6942307065670816,421500,-899000
6807,421500_-900500,1669.786,18.60630887629242,5,8.320994291549514,8.320994291549514,421500,-900500
6808,421500_-901000,1746.1153846153845,25.861614610391545,13,7.172721349542721,7.172721349542721,421500,-901000
6809,421500_-904500,2199.117272727273,2.8091888185348015,11,0.8470022978492472,0.8470022978492472,421500,-904500
6810,421500_-905000,2211.3635,4.030687906549103,20,0.9012892155130113,0.9012892155130113,421500,-905000
6811,421500_-905500,2218.9440000000004,0.8326643981821039,5,0.37237883935582733,0.37237883935582733,421500,-905500
6812,421500_-909000,2605.310625,10.358423605130842,16,2.5896059012827104,2.5896059012827104,421500,-909000
6813,421500_-909500,2548.211153846154,39.82035402423492,26,7.809413931067187,7.809413931067187,421500,-909500
6814,421500_-910000,2499.432105263158,3.475834957959288,19,0.7974112276931832,0.7974112276931832,421500,-910000
6815,421500_-910500,2491.40875,1.3737585304557087,8,0.48569698629904895,0.48569698629904895,421500,-910500
6816,421500_-911000,2453.83,,1,,,421500,-911000
6817,421500_-911500,2446.1875,4.303837791650703,20,0.9623673866263548,0.9623673866263548,421500,-911500
6818,421500_-912000,2437.955,0.928716472188778,8,0.32835085764216626,0.32835085764216626,421500,-912000
6819,421500_-916000,3207.5264,12.981943623544907,50,1.835924073838013,1.835924073838013,421500,-916000
6820,421500_-916500,3221.4202702702705,6.655654440852202,37,1.0941828499305062,1.0941828499305062,421500,-916500
6821,421500_-917000,3305.7538461538466,8.106234779951375,13,2.2482650115434026,2.2482650115434026,421500,-917000
6822,421500_-922000,2695.015,1.6678763558672374,14,0.44575870622544655,0.44575870622544655,421500,-922000
6823,421500_-922500,2691.9482352941177,1.823695545088528,17,0.44231113890402207,0.44231113890402207,421500,-922500
6824,421500_-925500,2426.8151612903225,2.9404862080584895,31,0.528126913503911,0.528126913503911,421500,-925500
6825,421500_-926000,2458.4829629629626,29.838945718997348,54,4.060566193008223,4.060566193008223,421500,-926000
6826,421500_-926500,2493.798,19.948376040837562,10,6.308230391057876,6.308230391057876,421500,-926500
6827,421500_-928500,2132.5555,312.5210714154877,20,69.8818360086097,69.8818360086097,421500,-928500
6828,421500_-929000,2143.25625,237.2461495261831,16,59.311537381545776,59.311537381545776,421500,-929000
6829,421500_-931500,1510.1333333333332,3.459096221076696,6,1.4121701188045699,1.4121701188045699,421500,-931500
6830,421500_-932000,1565.388888888889,115.25607190190202,27,22.181041379433996,22.181041379433996,421500,-932000
6831,421500_-932500,1755.5430000000001,1.1581296173254847,20,0.2589656551095602,0.2589656551095602,421500,-932500
6832,421500_-933000,1748.0525,1.6460938612363076,4,0.8230469306181538,0.8230469306181538,421500,-933000
6833,421500_-937000,577.59,,1,,,421500,-937000
6834,421500_-937500,670.1588461538462,55.73423668280912,26,10.930383093109327,10.930383093109327,421500,-937500
6835,421500_-939000,887.11875,6.963546792301512,8,2.461985578973115,2.461985578973115,421500,-939000
6836,421500_-939500,845.7909090909092,29.99752453493622,44,4.522296978266536,4.522296978266536,421500,-939500
6837,421500_-940000,772.7950000000001,4.702260094890565,2,3.3250000000000166,3.3250000000000166,421500,-940000
6838,421500_-941000,656.1522222222222,8.75636881197014,18,2.0638959218381596,2.0638959218381596,421500,-941000
6839,421500_-941500,609.507,61.51669453340118,20,13.755551072777473,13.755551072777473,421500,-941500
6840,421500_-984000,256.24333333333334,8.711823383578583,33,1.516533793713396,1.516533793713396,421500,-984000
6841,421500_-984500,240.20615384615382,0.36222779346562584,13,0.10046391405680721,0.10046391405680721,421500,-984500
6842,422000_-803500,1798.9317647058824,22.442926846585152,17,5.443209290381227,5.443209290381227,422000,-803500
6843,422000_-815500,1653.9841176470588,7.430234736217681,17,1.802096625915228,1.802096625915228,422000,-815500
6844,422000_-837000,1529.7494117647057,2.8754227310696634,17,0.6973924493236604,0.6973924493236604,422000,-837000
6845,422000_-841000,1143.9461111111111,10.352445655290973,18,2.4400948415738197,2.4400948415738197,422000,-841000
6846,422000_-849500,1363.9981818181818,4.641854840862379,11,1.399571894403217,1.399571894403217,422000,-849500
6847,422000_-850000,1353.5529411764708,3.548065960325919,17,0.8605323953577838,0.8605323953577838,422000,-850000
6848,422000_-850500,1358.2341176470588,2.817984782658496,17,0.6834617006049533,0.6834617006049533,422000,-850500
6849,422000_-851000,1313.7255555555557,16.27069802986594,18,3.835040303852269,3.835040303852269,422000,-851000
6850,422000_-851500,1291.4870588235294,1.8663727009426125,17,0.4526618695738655,0.4526618695738655,422000,-851500
6851,422000_-852000,1290.2156666666667,4.382599357280605,30,0.8001495094967433,0.8001495094967433,422000,-852000
6852,422000_-852500,1305.3364,8.390911194063845,25,1.678182238812769,1.678182238812769,422000,-852500
6853,422000_-853000,1328.1350000000002,1.0535891039678817,2,0.7449999999999476,0.7449999999999476,422000,-853000
6854,422000_-870000,1167.8999999999999,10.723143195910458,12,3.0955048053589036,3.0955048053589036,422000,-870000
6855,422000_-870500,1157.5353846153846,6.088633693728856,13,1.6886831523274692,1.6886831523274692,422000,-870500
6856,422000_-871000,1157.01,,1,,,422000,-871000
6857,422000_-882500,1618.652,12.229882256178893,5,5.4693696163269,5.4693696163269,422000,-882500
6858,422000_-883000,1513.4908333333333,60.15376853398784,24,12.278836584479725,12.278836584479725,422000,-883000
6859,422000_-883500,1423.6957142857143,17.846685412697322,14,4.769727307417835,4.769727307417835,422000,-883500
6860,422000_-884500,1416.454705882353,20.83089685948713,17,5.0522345898830965,5.0522345898830965,422000,-884500
6861,422000_-888500,1383.6464705882354,20.81722752348902,17,5.0489192889329635,5.0489192889329635,422000,-888500
6862,422000_-889000,1382.6261111111112,15.75791160352713,18,3.7141753840640725,3.7141753840640725,422000,-889000
6863,422000_-889500,1334.8366666666668,11.581638612095439,18,2.72981839995488,2.72981839995488,422000,-889500
6864,422000_-890500,1298.01,0.3844848130012263,8,0.13593590926820437,0.13593590926820437,422000,-890500
6865,422000_-891000,1298.519,0.49733923612499165,20,0.11120843398533004,0.11120843398533004,422000,-891000
6866,422000_-891500,1294.5288,6.174882805905491,25,1.234976561181098,1.234976561181098,422000,-891500
6867,422000_-896000,1545.932,6.7641126542954755,5,3.0250031404942432,3.0250031404942432,422000,-896000
6868,422000_-896500,1586.927222222222,16.089931746119127,18,3.792433282169848,3.792433282169848,422000,-896500
6869,422000_-897000,1611.5782352941176,23.915298067135325,34,4.101439781775085,4.101439781775085,422000,-897000
6870,422000_-897500,1622.568,7.107965484815797,10,2.24773604618809,2.24773604618809,422000,-897500
6871,422000_-901000,1838.8064705882352,10.339378572462936,17,2.5076676445595663,2.5076676445595663,422000,-901000
6872,422000_-903500,2130.226666666667,2.9550014100390154,3,1.7060708595417493,1.7060708595417493,422000,-903500
6873,422000_-904000,2162.286,15.469683901101597,20,3.45912647932973,3.45912647932973,422000,-904000
6874,422000_-904500,2188.496,2.8566499416079147,10,0.9033520293268014,0.9033520293268014,422000,-904500
