lon,lat,x,y,s,t,b,b_inferred,source,VX,VY,ERRX,ERRY,xflux,yflux,xflux_err,yflux_err,source_age
149.95234,-82.248286,422346.369908688,-730122.1212439229,2177.17,1468.33,708.84,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.203846735219094,-1.3056990969908693,0.30255954041155325,0.364680178306486,-6172.634276724252,-1917.197155084603,444.25724997249597,535.4708462127626,7
147.785472,-82.05208,461066.1755730616,-731749.1152627397,2153.6,2134.35,19.25,False,UTIG_2010_ICECAP_AIR_BM3.csv,-1.7756377682087356,-26.20445747909088,0.22365780489548787,0.29628183736234515,-3789.832470576315,-55929.48382049762,477.3640358786845,632.3691395743214,7
147.87688400000002,-82.04059699999999,460564.63335652766,-733545.337478996,2162.64,2274.52,-111.88,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.375535089390008,-24.08561250235132,0.390913456296076,0.5648598081985843,-7677.722071519361,-54783.207348848126,889.1404746145507,1284.7849309438438,7
147.936754,-82.03404599999999,460177.4892847252,-734632.207102772,2168.33,2325.68,-157.35,False,UTIG_2010_ICECAP_AIR_BM3.csv,-6.2647639196362706,-25.42868993782203,0.4797257271565457,0.7038324636438038,-14569.83615261968,-59138.99561459393,1115.6885291334352,1636.8890840471215,7
148.010418,-82.026586,459664.0071081701,-735913.9031486398,2169.28,2351.95,-182.67,False,UTIG_2010_ICECAP_AIR_BM3.csv,-5.61029041775369,-23.883918435248948,0.4338735504775772,0.6371702406959471,-13195.122548035792,-56173.78196378376,1020.4488970457376,1498.5925476048326,7
148.131304,-82.01309499999999,458887.8453141294,-738132.7746348722,2168.04,2343.72,-175.68,False,UTIG_2010_ICECAP_AIR_BM3.csv,-6.07070352003593,-24.387752985780917,0.285297416774863,0.3917139455179091,-14228.029253978608,-57158.06442783445,668.6572616435818,918.0678083892338,7
149.28749399999998,-81.861665,452343.6387580779,-761454.8623407355,2046.56,2217.08,-170.52,False,UTIG_2010_ICECAP_AIR_BM3.csv,-19.4742146579941,-28.10311473507303,0.28351704265312266,0.417865219211942,-43175.891833945556,-62306.85361683572,628.5799649253852,926.4406202104122,7
149.35405500000002,-81.851816,452006.8704015574,-762904.9752902237,2048.87,2156.25,-107.38,False,UTIG_2010_ICECAP_AIR_BM3.csv,-20.694888712899594,-26.762760590061664,0.3252253630854626,0.49448951208798714,-44623.35378718975,-57707.20252232046,701.2671891530288,1066.2430104397222,7
149.406241,-81.844451,451721.0732667634,-764008.543236472,2043.81,2120.59,-76.78,False,UTIG_2010_ICECAP_AIR_BM3.csv,-21.185027243440242,-27.294083022957444,0.33645895770650486,0.5154217304661552,-44924.75692216695,-57879.55951765333,713.4915011228372,1092.9981674092242,7
149.476253,-81.834983,451312.1980268154,-765450.4359268118,2044.77,1935.57,109.2,False,UTIG_2010_ICECAP_AIR_BM3.csv,-20.268775273416168,-27.251061095074814,0.3115458051683533,0.47950678307788247,-39231.63335596613,-52746.336323793956,603.0187141097095,928.118944122057,7
149.538893,-81.826466,450946.5082278634,-766744.9543333426,2030.16,1774.12,256.04,False,UTIG_2010_ICECAP_AIR_BM3.csv,-17.93485464829869,-30.333618563210635,0.21654798745938217,0.32036756932121285,-31818.584328639667,-53815.47936536325,384.18211551143906,568.3705120841502,7
149.62818,-81.813599,450461.428786208,-768658.8437610045,1983.67,1745.45,238.22,False,UTIG_2010_ICECAP_AIR_BM3.csv,-17.82275334012432,-28.16892989653104,0.3124892156494958,0.4890119236419364,-31108.724817519993,-49167.45868790011,545.4343014554124,853.5458621208179,7
149.68011299999998,-81.805755,450196.895654663,-769806.1428680602,1997.17,1970.91,26.26,False,UTIG_2010_ICECAP_AIR_BM3.csv,-18.10958554136023,-30.08979880636129,0.5988324514316864,0.921345427921378,-35692.36323932229,-59304.28536544553,1180.2448668512252,1815.8889173445232,7
149.735269,-81.797782,449894.3870673173,-770991.0741223266,2010.52,1962.03,48.49,False,UTIG_2010_ICECAP_AIR_BM3.csv,-17.24009009111985,-29.942090171840512,0.3695080310744044,0.58050898777007,-33825.57396147988,-58747.27917985624,724.9858422089136,1138.9760492745104,7
149.788034,-81.79041099999999,449589.1648485044,-772100.5767292442,1997.7,1949.07,48.63,False,UTIG_2010_ICECAP_AIR_BM3.csv,-17.59360784096171,-30.463458427800763,0.22946778192253958,0.3436863214204758,-34291.173234583235,-59375.41291787363,447.2487697117642,669.8686984910067,7
149.84266200000002,-81.783263,449244.9097577923,-773203.731096662,1975.36,1960.0,15.36,False,UTIG_2010_ICECAP_AIR_BM3.csv,-17.00670203782971,-30.60342770612499,0.2104214512498062,0.3045618880601287,-33333.135994146236,-59982.71830400498,412.4260444496202,596.9413005978522,7
149.897999,-81.776213,448884.0143241677,-774303.2332869129,1958.86,2014.51,-55.65,False,UTIG_2010_ICECAP_AIR_BM3.csv,-16.648468550238753,-30.146220312130982,0.26730966628982716,0.40180799633205466,-33538.50637914147,-60729.86228099099,538.4979958375197,809.4462266908874,7
149.965518,-81.76720300000001,448463.6639312037,-775683.3897646858,1953.3,2072.68,-119.38,False,UTIG_2010_ICECAP_AIR_BM3.csv,-15.857414928802509,-32.27499666433888,0.374507865359278,0.5697090986796557,-32867.34677463038,-66895.7400862419,776.2349623728683,1180.8246546513487,7
150.02459299999998,-81.75855200000001,448135.618385904,-776963.6431101301,1951.92,2075.59,-123.67,False,UTIG_2010_ICECAP_AIR_BM3.csv,-16.76045893126425,-33.46266757027081,0.34344659645836256,0.5283662425067187,-34787.84095314277,-69454.7781821784,712.8543211430128,1096.6716892845204,7
150.080486,-81.7501,447837.7957171328,-778200.3478153765,1955.06,2214.67,-259.61,False,UTIG_2010_ICECAP_AIR_BM3.csv,-17.35738001281266,-31.0831053625877,0.34150242168483824,0.5331593160004489,-38440.86879297581,-68838.8209533621,756.3151682327607,1180.771942366714,7
150.131007,-81.742435,447568.26998328726,-779320.7322833353,1967.5,2113.44,-145.94,False,UTIG_2010_ICECAP_AIR_BM3.csv,-17.6291390815159,-31.18887929979428,0.29514399286368603,0.46081852240582594,-37258.12770043896,-65915.82506735722,623.7691202778286,973.9122979933688,7
150.181733,-81.734933,447285.4771958431,-780427.410441285,1964.93,1872.78,92.15,False,UTIG_2010_ICECAP_AIR_BM3.csv,-18.217720970504086,-29.32992561765921,0.23537188205304793,0.3611834758199714,-34117.78347914064,-54928.49809823981,440.7997532713071,676.417189846126,7
150.233017,-81.72753,446988.1005289907,-781529.1737506241,1952.06,1705.79,246.27,False,UTIG_2010_ICECAP_AIR_BM3.csv,-19.62253795518628,-28.152315199633694,0.25089490524414565,0.3826764657886749,-33471.929018577204,-48021.93774438316,427.9740204164112,652.7656885776638,7
150.289574,-81.71934499999999,446659.4072147111,-782746.3094704788,1944.59,1630.55,314.04,False,UTIG_2010_ICECAP_AIR_BM3.csv,-22.09897303974039,-25.82519128206652,0.3170697735903496,0.4809241807654776,-36033.48048994869,-42109.265644973566,516.9981193277446,784.1709229471495,7
150.347899,-81.710821,446322.8735947255,-784009.5079269796,1935.09,1613.22,321.87,False,UTIG_2010_ICECAP_AIR_BM3.csv,-23.43857341865679,-28.19817787741647,0.28248725414160125,0.4254240428758085,-37811.57541044551,-45489.864515405796,455.714088126314,686.3025744481117,7
150.41403400000002,-81.701483,445921.07791040017,-785410.9247340542,1910.17,1625.68,284.49,False,UTIG_2010_ICECAP_AIR_BM3.csv,-23.552456999183978,-28.16595285767059,0.24252835178695756,0.36042170000008933,-38288.75829443341,-45788.826241657924,394.27349093302115,585.9303492561453,7
150.47665600000002,-81.692808,445529.2102743154,-786722.1495468947,1889.67,1713.32,176.35,False,UTIG_2010_ICECAP_AIR_BM3.csv,-23.93170094849495,-27.732961344565457,0.24426583982807715,0.3525047591516987,-41002.66186907537,-47515.43733087089,418.5055486942411,603.9534539497885,7
150.531703,-81.68503199999999,445190.8985667966,-787889.1331459469,1882.32,1769.82,112.5,False,UTIG_2010_ICECAP_AIR_BM3.csv,-24.8061679971946,-27.835390929494412,0.27114447828447913,0.3925438171986742,-43902.45224479494,-49263.6315748378,479.87692055743685,694.7318985545576,7
150.58507,-81.677277,444872.769142338,-789041.1574802086,1873.93,1649.43,224.5,False,UTIG_2010_ICECAP_AIR_BM3.csv,-26.011121575198846,-26.98460611715437,0.2900973544370857,0.422969639950825,-42903.524259780235,-44509.21886781794,478.49527932916226,697.6588132240893,7
150.640535,-81.669061,444548.6315356554,-790253.4343626953,1876.99,1826.57,50.42,False,UTIG_2010_ICECAP_AIR_BM3.csv,-27.571795651900224,-26.594157796041543,0.33841536862844646,0.5036494782288374,-50361.814783891394,-48576.090805515596,618.1393598756614,919.9510274484476,7
150.69363700000002,-81.660927,444250.82583510736,-791439.7000166045,1879.36,1811.26,68.1,False,UTIG_2010_ICECAP_AIR_BM3.csv,-28.362989994969496,-27.079122008602365,0.337116777197583,0.5111835116965557,-51372.74925828845,-49047.33052930112,610.6061338668942,925.8862473955036,7
150.759427,-81.650692,443887.7502923181,-792924.600765855,1869.33,1574.56,294.77,False,UTIG_2010_ICECAP_AIR_BM3.csv,-28.58160432371047,-28.144278402183,0.28978473867418086,0.43850619220194176,-45003.45090394156,-44314.855000941265,456.28345812681823,690.4543099934893,7
150.81388,-81.642666,443561.39429658896,-794111.332859686,1857.64,1691.05,166.59,False,UTIG_2010_ICECAP_AIR_BM3.csv,-29.027795000440648,-27.19613672183383,0.2846132420123524,0.42617216417927933,-49087.45273549516,-45990.0270034571,481.29522290498846,720.6784382353703,7
150.871345,-81.634848,443180.32106808,-795301.6241950316,1847.69,1562.19,285.5,False,UTIG_2010_ICECAP_AIR_BM3.csv,-28.607845623473963,-27.39126058537764,0.2617716213936595,0.38398227140866636,-44690.89035453479,-42790.3533738711,408.93700922496095,599.8532645719046,7
150.922977,-81.62770400000001,442842.622064032,-796382.5419848466,1832.54,1764.85,67.69,False,UTIG_2010_ICECAP_AIR_BM3.csv,-29.396564188931162,-27.119826988630173,0.3799253420724601,0.5673336218143047,-51880.52630883516,-47862.42666088396,670.5112399565811,1001.2587424589756,7
150.983284,-81.619112,442459.2986740949,-797668.7807368775,1833.02,1895.08,-62.06,False,UTIG_2010_ICECAP_AIR_BM3.csv,-30.88480592804772,-26.960196297163538,0.68823211360968,1.0075892111505427,-58529.178018124665,-51091.72879882868,1304.2549138594322,1909.4621622671702,7
151.039204,-81.611213,442098.2878542081,-798855.0311944399,1832.18,1731.91,100.27,False,UTIG_2010_ICECAP_AIR_BM3.csv,-32.31084459980186,-26.228799834711644,0.5178403528351135,0.7672898421212615,-55959.474870842845,-45425.92072173545,896.8528854786615,1328.876950468234,7
151.08903999999998,-81.604355,441765.37278202106,-799894.910012113,1817.2,1932.08,-114.88,False,UTIG_2010_ICECAP_AIR_BM3.csv,-32.92438039753816,-25.555792863303665,0.5761447177979102,0.8510916738769958,-63612.53687847552,-49375.83627533174,1113.1576863629864,1644.377201264266,7
152.774395,-81.745006,411021.73807713337,-798883.4490805655,1741.33,1620.2,121.13,False,UTIG_2010_ICECAP_AIR_BM3.csv,-8.971688561793389,-14.036976480684485,0.46065836488635975,0.633292940958483,-14535.929807817649,-22742.709294005002,746.3586827888801,1026.0612229409342,7
152.73511100000002,-81.75470200000001,411084.3640550079,-797660.3268628342,1749.75,1642.06,107.69,False,UTIG_2010_ICECAP_AIR_BM3.csv,-7.124841010835569,-15.099845281478569,0.561046098224601,0.7896802770487623,-11699.416430252653,-24794.851942904697,921.2713560506884,1296.7023957306906,7
152.70192,-81.763818,411089.8593926804,-796537.5024808826,1754.29,1645.44,108.85,False,UTIG_2010_ICECAP_AIR_BM3.csv,-7.517608982455012,-14.770970908218006,0.7157760346095718,1.0072732748212219,-12369.774524090775,-24304.746371218236,1177.766518387974,1657.4077373218313,7
152.666218,-81.773333,411109.0507714586,-795358.2293257368,1757.15,1557.86,199.29,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.8175581786848007,-15.326165716227376,0.8100386083940015,1.134295650204279,-5947.221184245904,-23876.020522681978,1261.9267464726793,1767.0738216272377,7
152.630504,-81.78175300000001,411182.0707516622,-794285.3460841456,1754.64,1457.6,297.04,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.451869179621359,-14.854199689042026,0.7384565366529764,1.0377092020770544,-6489.044516216092,-21651.481466747657,1076.3742478253782,1512.5649329475145,7
152.595566,-81.79003399999999,411250.1599390428,-793231.7334154192,1766.91,1353.22,413.69,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.209140436209063,-14.666817305908639,0.5687048555235868,0.7877045938806897,-5695.893021086828,-19847.43051470169,769.5827845916282,1065.937610531227,7
152.564957,-81.798199,411263.10262590105,-792220.6576477814,1786.24,1311.65,474.59,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.264086255982706,-13.44459817483385,0.45807702672001255,0.6429439944793802,-5592.988737659717,-17634.60719602082,600.8367320973045,843.3174903588791,7
152.536771,-81.80663100000001,411228.1816742993,-791201.326578807,1800.5,1359.4,441.1,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.857229118391688,-14.092369201491403,0.5879440433342153,0.8371734566734798,-6602.917263541661,-19157.166692507413,799.2511325085324,1138.0535970019284,7
152.506504,-81.815386,411204.7801357498,-790136.0107049441,1804.97,1499.72,305.25,False,UTIG_2010_ICECAP_AIR_BM3.csv,-5.212055203345337,-12.823929605334902,0.7844067671825884,1.104914629351365,-7816.623429561069,-19232.30370771286,1176.3905168790716,1657.0625679308291,7
152.470124,-81.82440600000001,411251.1841556521,-789001.417508482,1805.28,1543.71,261.57,False,UTIG_2010_ICECAP_AIR_BM3.csv,-5.148135175171883,-12.222274814577725,0.7467299627340656,1.0537364935332314,-7947.227751264588,-18867.64785401178,1152.7345107722044,1626.6635624321848,7
152.433854,-81.832527,411340.2296793644,-787954.8966957002,1807.03,1477.64,329.39,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.7049142878938954,-12.813457381415292,0.5660316566197521,0.8024425187699658,-5474.529548363536,-18933.677165074492,836.3910170876105,1185.7211634352523,7
152.40021299999998,-81.840149,411417.25294357486,-786975.7471894141,1810.29,1307.64,502.65,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.2009788865644815,-11.143997941288863,0.4593075722206844,0.6422700080882564,-5493.368031227179,-14572.337467946969,600.6089537386558,839.8579533765277,7
152.366772,-81.847978,411480.0457933155,-785978.1995083635,1819.71,1333.06,486.65,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.151647600027538,-10.499284382412283,0.388769796963358,0.5273196281613075,-5534.39534969271,-13996.176038818518,518.253465539974,702.9487035167126,7
152.32846,-81.857123,411541.8256108874,-784818.6156145385,1827.89,1207.7,620.19,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.33828412773954,-9.975391737858033,0.347742456856927,0.4512268797276894,-5239.3457410710425,-12047.280601811146,419.96856514611073,544.9467026471305,7
152.29550600000002,-81.865849,411550.2263813608,-783738.2997838798,1838.17,1198.29,639.88,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.531572148883339,-9.530124369098367,0.36405169288095535,0.46248062585420224,-5430.137590285416,-11419.852730246881,436.23950306231995,554.185909154832,7
152.266098,-81.874127,411531.8482930074,-782727.0053854166,1850.61,1110.12,740.49,False,UTIG_2010_ICECAP_AIR_BM3.csv,-4.047099993899113,-8.592255535311597,0.41308861283783194,0.5269561079387185,-4492.766645227282,-9538.43471486011,458.57793088353395,584.9845145449301,7
152.235022,-81.882761,411517.1958579154,-781669.5718567763,1851.34,1123.96,727.38,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.0532408360486922,-8.939144657519003,0.4514593135153836,0.5760771210729452,-3431.7205700852883,-10047.24102926506,507.42221001875055,647.4876410011475,7
152.19987,-81.891995,411526.5023540268,-780525.1721704291,1852.74,1088.79,763.95,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.0116637124733785,-8.951849287728006,0.4101773688279724,0.517632239717899,-3279.0693335038895,-9746.683985985375,446.59701740620807,563.5928062824512,7
152.165536,-81.900265,411572.578514886,-779480.0087094982,1875.05,1115.5,759.55,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.776264077250168,-9.625129880853882,0.35039921210521696,0.4350476643858545,-3096.922578172562,-10736.832382092505,390.8703211033695,485.2956696224207,7
152.12937,-81.908384,411650.1504302479,-778436.48987129,1889.32,1237.68,651.64,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.064157507918973,-9.368950859343357,0.3204714786538386,0.3990114748424316,-3792.4464644011546,-11595.763099592086,396.641139700283,493.8485221829808,7
152.09366699999998,-81.91634,411728.6197327497,-777412.2444831445,1903.03,1273.03,630.0,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.252858898123986,-9.031781430397388,0.3304089540463331,0.4138184294918915,-4140.986963078778,-11497.728714338786,420.6205107696034,526.8032752960627,7
152.051553,-81.925934,411809.03574472485,-776184.1606275636,1924.88,1380.58,544.3,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.298467895615488,-8.683787064043228,0.3284306429585685,0.44005188372738896,-4553.798807328831,-11988.6627448768,453.4247770557405,607.5268296363586,7
152.016996,-81.934226,411852.3521600903,-775136.2307349009,1928.29,1602.6,325.69,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.195584527726106,-8.346245599109267,0.3280132974342712,0.46853113743640884,-5121.243764133857,-13375.69319713251,525.674110468163,750.8680008555888,7
151.984378,-81.94184,411903.12846000266,-774167.8216560533,1932.66,1714.4,218.26,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.6216816899529203,-8.560056298659378,0.3793262259941235,0.5711798195030166,-4494.611089255287,-14675.360518421638,650.3168818443254,979.2306825559716,7
151.950547,-81.949641,411959.7088477546,-773172.8745346987,1936.67,1773.38,163.29,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.499389688753399,-9.077990092360958,0.5115500570316791,0.7866181368033276,-4432.367686241503,-16098.726069991077,907.1726401388391,1394.9728714442851,7
151.91967,-81.957368,411979.2525404648,-772206.5064281642,1931.78,1833.32,98.46,False,UTIG_2010_ICECAP_AIR_BM3.csv,-1.2508392093530027,-7.862178117065993,0.7098045736161933,1.078169476246825,-2293.1885392910467,-14413.888385579425,1301.2989209020395,1976.629664192829,7
151.885165,-81.966356,411981.8420110729,-771092.8432084444,1931.38,1754.93,176.45,False,UTIG_2010_ICECAP_AIR_BM3.csv,-0.09891395141762617,-7.551987264682485,0.6977736082888414,1.0457859992918546,-173.5870607613347,-13253.209010409235,1224.5438383943365,1835.2812237372543,7
151.843943,-81.976487,412014.6307031727,-769821.1519990786,1944.36,1752.49,191.87,False,UTIG_2010_ICECAP_AIR_BM3.csv,-0.31001196661460423,-7.922576845093027,0.43733933935022995,0.6298569820952594,-543.2928713724277,-13884.23669525708,766.4328188178845,1103.818062552121,7
151.787795,-81.989757,412084.01749601145,-768140.500036716,1959.5,1758.61,200.89,False,UTIG_2010_ICECAP_AIR_BM3.csv,-1.109109055180107,-8.20287609573722,0.5911446932556031,0.8731326063367907,-1950.490275530288,-14425.659930724432,1039.5929690062362,1535.4997328299435,7
151.750541,-81.998343,412139.7566071689,-767046.7582753928,1965.97,1737.71,228.26,False,UTIG_2010_ICECAP_AIR_BM3.csv,-1.8017223231529802,-8.620134021860467,0.5912773811402837,0.8764920514320222,-3130.8708981661653,-14979.293091127152,1027.4686179812825,1523.0890026939394,7
151.716815,-82.006685,412159.708400408,-766002.1124912432,1971.41,1788.34,183.07,False,UTIG_2010_ICECAP_AIR_BM3.csv,-1.350159234830462,-8.656341083801337,0.6493390592519608,0.9977677626870894,-2414.5437660167086,-15480.481013805282,1161.2390132226515,1784.3480007238295,7
151.682775,-82.015209,412173.34570122336,-764937.9684293936,1974.12,1731.98,242.14,False,UTIG_2010_ICECAP_AIR_BM3.csv,-1.0607242419688876,-7.002223712531669,0.7803444194077385,1.2048317324278708,-1837.153172605274,-12127.7114256306,1351.5409275258148,2086.7444639304235,7
151.64748899999998,-82.02379300000001,412199.3699736396,-763859.3591949468,1973.3,1677.15,296.15,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.4738648793762845,-9.713190542464616,0.8157353010256779,1.259291642996468,-4149.042482445936,-16290.477518294532,1368.1104601152158,2112.0209790515264,7
151.612647,-82.03224399999999,412225.2179830438,-762796.9833176336,1974.94,1695.39,279.55,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.388970139473251,-8.297548917476414,0.825334465176975,1.2571651324057134,-4050.2360847615555,-14067.581459200339,1399.2637989163916,2131.3851938293224,7
151.576875,-82.041039,412244.4218889632,-761695.1515840562,1971.89,1675.55,296.34,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.4810050800466303,-8.466890207345163,0.6226036398508574,0.9448974811207204,-4157.048061872131,-14186.697886917187,1043.2035287521041,1583.222974491823,7
151.532136,-82.05188299999999,412274.8349482648,-760332.455967249,1979.44,1443.48,535.96,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.762725390457433,-6.782669167947033,0.37336479882256574,0.5410970711198474,-3987.9388466174955,-9790.647290548182,538.9446198043972,781.0628002200773,7
151.495712,-82.06029699999999,412319.81110957474,-759263.1109217942,1998.35,1487.92,510.43,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.3237023025861028,-6.396629815184816,0.30838764127231705,0.43722088799441833,-3457.4831300639144,-9517.673434609793,458.856139201906,650.549703664655,7
151.460734,-82.068431,412359.0655372667,-758231.2802499759,2003.95,1473.47,530.48,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.089493729763248,-6.42799365549956,0.28914595723903297,0.41378294766775503,-3078.8063259942533,-9471.455811568938,426.04789361299794,609.696759900007,7
151.42443799999998,-82.07692800000001,412395.6839948114,-757155.4096634677,2011.21,1465.67,545.54,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.2374010703697786,-5.731410300977525,0.29368023015125333,0.4337734715411166,-3279.291626808874,-8400.35613583373,430.43830292578747,635.7687640336684,7
151.387741,-82.085394,412438.0213968636,-756079.8892683081,2021.48,1482.74,538.74,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.328869456559079,-5.35969196244298,0.30785526119878687,0.4557747902616673,-3453.107898018409,-7947.0296603927045,456.46930998988927,675.7955125125845,7
151.350966,-82.09370600000001,412488.2416603068,-755018.8232636387,2025.39,1499.61,525.78,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.162591108272701,-5.092425363481833,0.2986750401713364,0.4371409780530377,-3243.043251876825,-7636.65199933099,447.89607699133774,655.5409820981158,7
151.315992,-82.10164300000001,412533.22048645536,-754006.8872949227,2034.24,1511.69,522.55,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.358321741555483,-4.9086807788168265,0.3175516809708301,0.46333044056639183,-3565.051393492008,-7420.4036465296085,480.03970060679416,700.4119936998089,7
151.280136,-82.109826,412575.81059374,-752965.2864312987,2043.18,1537.77,505.41,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.639025439049688,-4.41627187382891,0.36665662061277193,0.5218735527324949,-5595.984149407438,-6791.210399417882,563.8335514797022,802.5214931854487,7
151.23758700000002,-82.11977900000001,412612.1367138511,-751706.3750758776,2044.1,1521.83,522.27,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.2282363227410107,-3.906482048448465,0.34613717290261753,0.47331917343326285,-4912.8268830369525,-5945.001575790327,526.7619338383904,720.3113177059423,7
151.201376,-82.127423,412685.2159422235,-750714.326532251,2045.16,1500.65,544.51,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.777563943515172,-4.020644381632767,0.3281405020693299,0.4406219382516548,-4168.151331836043,-6033.5799912972125,492.4240444303399,661.2193116373459,7
151.155255,-82.137273,412770.7186694137,-749440.188822604,2046.18,1466.29,579.89,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.2250507175923504,-4.987510372521731,0.30039165889904385,0.39950141945959333,-3262.5696166984876,-7313.136584124889,440.461285527079,585.7849363394071,7
151.12102,-82.145385,412790.8417006796,-748418.1438168713,2066.36,1342.59,723.77,False,UTIG_2010_ICECAP_AIR_BM3.csv,-1.8529578153734705,-5.06928122331034,0.293554257497555,0.3902580880749847,-2487.7626333422677,-6805.966277604229,394.1230105736423,523.9566064685937,7
151.085146,-82.153502,412831.0108291193,-747384.0630303,2075.92,1555.34,520.58,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.157601602312263,-4.539629138693856,0.3136371926929299,0.42014941987834376,-3355.8040761403545,-7060.666784576102,487.8124712830215,653.4751987135832,7
151.048318,-82.161562,412885.489489894,-746348.8019299312,2078.71,1553.58,525.13,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.6577117157997816,-3.16017063239915,0.34596531543643877,0.4647560388755275,-4128.967767432225,-4909.577891082671,537.4847947557425,722.035686876242,7
151.00438300000002,-82.171163,412949.7310261534,-745115.4551790119,2081.99,1439.87,642.12,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.9566956659474086,-4.057486322943599,0.3694567737882004,0.49661312207463665,-4257.257388527695,-5842.2528318168,531.9697248744161,715.058336081607,7
150.966258,-82.17955699999999,413000.8277450186,-744039.5137712358,2082.14,1371.94,710.2,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.4413303800490063,-3.1138252148912176,0.37286247572000847,0.5004003821689516,-4721.298801604434,-4271.981365317857,511.54494493930844,686.5193003128715,7
150.9271,-82.188261,413047.6347419912,-742926.8251420768,2093.23,1367.81,725.42,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.346243468529597,-4.361363906756127,0.3472558421788909,0.4629502620276353,-3209.215278689468,-5965.517165300098,474.9800134907087,633.2279979040198,7
150.881323,-82.198027,413122.4115144652,-741665.4466481477,2110.77,1373.97,736.8,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.3724431158132537,-4.204693463740002,0.3203497711965521,0.42004394662089584,-3259.6656678339364,-5777.122678374851,440.1509751309267,577.1277813387122,7
150.846641,-82.206538,413118.782449685,-740604.0478385056,2117.23,1417.61,699.62,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.5908224136446467,-4.492050165551464,0.3440303179739274,0.44589335809052844,-3672.775761806787,-6367.97523518741,487.7008190630192,632.102883362714,7
150.807906,-82.216362,413096.4469660299,-739388.6140739765,2123.78,1430.47,693.31,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.773751189136722,-3.6465450964576474,0.38645110123182935,0.49989423697084745,-3967.767863524407,-5216.273364129771,552.806706779095,715.0837091596882,7
150.77180900000002,-82.224684,413118.7156510629,-738335.6269711868,2127.29,1411.53,715.76,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.007321397412509,-3.4201812516901744,0.39277850535387054,0.5044034289735787,-4244.924372089678,-4827.688442198232,554.4186436621488,711.9805720990755,7
150.734465,-82.232796,413167.0758163595,-737293.9140094899,2131.92,1416.46,715.46,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.065065131081943,-3.040723929748103,0.4067552439675581,0.5136355247489987,-4341.542155572329,-4307.063817530998,576.1525328702874,727.5441753859667,7
150.69773999999998,-82.24088499999999,413207.5319958025,-736259.1121426688,2131.02,1411.19,719.83,False,UTIG_2010_ICECAP_AIR_BM3.csv,-3.470625698353447,-2.6819778197891297,0.3902027333476877,0.48459198152255,-4897.712279259401,-3784.780279508222,550.6501952729234,683.8513584048073,7
150.661779,-82.24886,413243.1273743596,-735240.9243050519,2130.58,1408.38,722.2,False,UTIG_2010_ICECAP_AIR_BM3.csv,-2.647912410441008,-3.4529974354725814,0.3648921905206232,0.4455636420562675,-3729.266880616907,-4863.132528170875,513.9068632854354,627.522922199206,7
